Year_Month,Province,Standardized_NO2,Standardized_PM25,Standardized_PM10
2023-07,Zuid-Holland,-0.10602740563670768,-1.4299212566560442,-0.3890808260650788
2023-08,Drenthe,-1.9522659836789171,,
2023-08,Flevoland,-1.618286929111022,,
2023-08,Friesland,-2.1467042876382463,-1.4668945480121616,
2023-08,Gelderland,-0.4214848110261055,-0.9423282268932975,0.26867216121191223
2023-08,Groningen,-1.0107633766036324,-1.9977767759759106,-0.025264610198246048
2023-08,Limburg,-0.9430394213477787,-1.5303652030539097,0.3598471930000333
2023-08,Noord-Brabant,-0.49965340996101504,-0.9817423415759587,0.16404014570828118
2023-08,Noord-Holland,-0.024104192965674866,-1.5480166295674376,0.29440853232877207
2023-08,Overijssel,-1.5356605690576952,-1.5189722599510076,-0.3293729836672773
2023-08,Utrecht,-0.3471955340734917,-1.162744365106017,-0.17503273538244324
2023-08,Zeeland,-1.3077766624534322,,-0.14378738101974087
2023-08,Zuid-Holland,0.10189128694560487,-1.4287669705422752,0.9683825000895302
2023-09,Drenthe,-1.226053019408024,,-1.503955483433009
2023-09,Flevoland,-1.280988172820091,,-1.0248962695267487
2023-09,Friesland,-1.5545469588847436,-0.3225438567503439,-1.0525261903269523
2023-09,Gelderland,0.16937211978631722,0.08024501926336078,-0.639901208522676
2023-09,Groningen,-0.2644921960323583,-0.4615617744995949,-0.22038418966998338
2023-09,Limburg,-0.5247393750772057,-0.8211151007618085,-0.7018732268705398
2023-09,Noord-Brabant,0.0857930187622665,0.35130550946794264,-0.5240652790755551
2023-09,Noord-Holland,0.7137157612839348,0.21953551388819836,-0.19763468897798056
2023-09,Overijssel,-1.0375750538806279,-0.3673352161216549,-1.1452226809878716
2023-09,Utrecht,0.13778249793148895,0.23878052235316197,
2023-09,Zeeland,-0.32969202541146575,,
2023-09,Zuid-Holland,0.9104651754606897,0.36819254119312866,
2023-10,Drenthe,-1.3870082692330838,,-0.9075377073727264
2023-10,Flevoland,-1.069212714433952,,-0.4259583255303892
2023-10,Friesland,-1.5336775170207944,-0.8865980779537069,-0.6576525190531497
2023-10,Gelderland,-0.13682249792418935,-0.46888884865904856,0.5587344312554482
2023-10,Groningen,-0.5557531344552336,-1.2870052327819532,0.5155194150002892
2023-10,Limburg,-0.6492850854805962,-1.1687081460205833,0.38797021764593764
2023-10,Noord-Brabant,0.036717183173225164,-0.35961049128278577,
2023-10,Noord-Holland,0.4917939133845429,-0.57005233154533,
2023-10,Overijssel,-1.0655978780505053,-0.7500475369639272,
2023-10,Utrecht,0.0441730744970725,-0.4273102946429071,-0.8714271920534497
2023-10,Zeeland,-0.6988553787716419,,-0.7512157938052569
2023-10,Zuid-Holland,0.6229001213167304,-0.550401978551952,0.01575328649488893
2023-11,Drenthe,-1.4576980846519358,,-1.8172776413411065
2023-11,Flevoland,-0.896792430531167,,-1.4350697238404957
2023-11,Friesland,-1.5460744287500414,-1.0171772672358648,-1.1449885514202915
2023-11,Gelderland,-0.11671843734683382,-0.3164093754212798,
2023-11,Groningen,-0.347245846898089,-1.7624675238356289,
2023-11,Limburg,-0.7515429143845391,-0.8687015219037625,
2023-11,Noord-Brabant,-0.008380781581587293,-0.2589906207750768,0.4266057774314715
2023-11,Noord-Holland,0.572713744713868,-0.764544188638206,0.2750475839097428
2023-11,Overijssel,-0.9622770742117642,-0.7355695252466748,-0.016706030313895823
2023-11,Utrecht,0.10931412383624056,-0.4854124573903786,-0.09645923428087541
2023-11,Zeeland,-0.8626580482953042,,0.30386465493296916
2023-11,Zuid-Holland,0.54651082356274,-1.0242597837471308,0.5010786517226969
2023-12,Drenthe,-1.214035805330861,,
2023-12,Flevoland,-0.7770652941712132,,
2023-12,Friesland,-1.2732871034209798,0.3010330392415093,
2023-12,Gelderland,-0.04461280761679457,0.3569596533505796,-0.3417783245799406
2023-12,Groningen,-0.3545499531710367,-0.45055842155045894,0.3971775696128836
2023-12,Limburg,-0.6273976976717628,-0.1908069469269978,-0.7206993632148772
2023-12,Noord-Brabant,-0.03174521722665812,0.43598737363629364,-0.4995610295932387
2023-12,Noord-Holland,0.5237060634451463,0.2045394681018624,-0.39269421534776167
2023-12,Overijssel,-0.819491908716237,-0.15011265356205686,-0.6876890282807003
2023-12,Utrecht,0.07600094894485275,0.37336590058583086,-0.9890932785065024
2023-12,Zeeland,-0.7307573210778475,,-0.22379320705476072
2023-12,Zuid-Holland,0.6063756166203202,0.10680119022976885,-0.09647721068632233
2024-01,Drenthe,-1.0696441898636604,,-0.6848643856130715
2024-01,Flevoland,-0.6950425096278202,,-0.26777766000113923
2024-01,Friesland,-1.329432813187801,0.2895191108145497,-0.0415161174646674
2024-01,Gelderland,0.23055776623768676,0.6861046422680828,1.1558772019747439
2024-01,Groningen,-0.2132758183698627,-0.5042987643331689,1.3122797838373488
2024-01,Limburg,0.051740285393996534,0.8663502309355834,0.5667616793808945
2024-01,Noord-Brabant,0.3526156335476913,1.4130112777416945,1.0831549140559367
2024-01,Noord-Holland,0.6899478538688687,0.18736391020404142,0.9466776999355456
2024-01,Overijssel,-0.706974648027444,0.19303817820797284,0.37033529547143845
2024-01,Utrecht,0.38946004298793,0.7114427227631213,
2024-01,Zeeland,-0.46295523361152147,,
2024-01,Zuid-Holland,0.866585424306051,0.05753452226029131,
2024-02,Drenthe,-1.3171546827877416,,-1.6531013647416217
2024-02,Flevoland,-0.9661866332949364,,-1.0131340906585522
2024-02,Friesland,-1.3925572245122875,-1.4430154983432295,-0.7241870197627508
2024-02,Gelderland,-0.23711859237910915,-0.19538842029692433,-0.28119364803128954
2024-02,Groningen,-0.39511539228319686,-0.5953763410534179,0.5749342021744013
2024-02,Limburg,-0.7535859781198658,-0.48436663652871376,-0.8965034047837386
2024-02,Noord-Brabant,-0.1555857924486303,-0.2804617991185984,
2024-02,Noord-Holland,0.5865831383592549,-0.27470316991849764,
2024-02,Overijssel,-0.9996539439390958,-0.6524240544228207,
2024-02,Utrecht,0.08003777298681056,-0.17756117973202973,0.5880100577233751
2024-02,Zeeland,-0.8359876561702411,,1.1441284643940721
2024-02,Zuid-Holland,0.7591591386706745,-0.41134373064241075,1.1982010083322439
2024-03,Drenthe,-1.3759889919796677,,0.964535245915282
2024-03,Flevoland,-1.331983764026567,,1.9583621579132107
2024-03,Friesland,-1.6326148357562755,0.5538539769566487,2.0021538183627205
2024-03,Gelderland,-0.1318207319290804,0.9140976122170607,
2024-03,Groningen,-0.5511981462341672,0.9713402206407037,
2024-03,Limburg,-0.5782308388418711,-0.1781024878972822,
2024-03,Noord-Brabant,-0.06609810878491673,0.5130018021205559,-0.4101601200463065
2024-03,Noord-Holland,0.5264052095167007,0.70257685783128,0.29500963530440544
2024-03,Overijssel,-1.2560622427128898,0.2972698022794622,-0.8416391780019413
2024-03,Utrecht,-0.07957190014508918,0.7429276983823951,-0.47047862159463855
2024-03,Zeeland,-0.449469001103875,,-0.49755471425695874
2024-03,Zuid-Holland,0.7488469357926261,0.5023999919444003,0.28447722433010847
2024-04,Drenthe,-1.9454707063856778,,-0.9120679793658012
2024-04,Flevoland,-1.704982131492202,-2.013564289380419,
2024-04,Friesland,-2.185909407884068,-1.6048165731672244,
2024-04,Gelderland,-0.7568990807960457,-1.0825258867624015,2.467786923472613
2024-04,Groningen,-1.0058135405844533,-1.2055015065688193,2.6861464757627527
2024-04,Limburg,-1.2317345501174068,-1.966456883071265,2.6590403787689842
2024-04,Noord-Brabant,-0.7977583479433463,-1.2014101218980713,2.5143188491195003
2024-04,Noord-Holland,0.06288036210805029,-1.0061235514535787,2.3745992379166645
2024-04,Overijssel,-1.8523927540476777,-2.2738090845248706,2.1008270023365636
2024-04,Utrecht,-0.5586026895701366,-0.6245618387851228,1.8701441192969412
2024-04,Zeeland,-1.4342919672256178,,2.9746417148223476
2024-04,Zuid-Holland,0.1585196726961644,-1.6477903845861692,2.64096181906182
2024-05,Drenthe,-1.366322079840438,,
2024-05,Flevoland,-1.591027038045425,0.0956612432861125,-0.8200204563031277
2024-05,Friesland,-1.8833986427705793,-0.5359501039246376,-0.9107538306316559
2024-05,Gelderland,-0.5205910665595735,0.3619699119464125,-0.070805509920252
2024-05,Groningen,-0.9098736788782439,-0.3081371075993531,-0.6171110460930407
2024-05,Limburg,-0.8836714139469111,-0.1182429771247312,0.015129854068713486
2024-05,Noord-Brabant,-0.44170322542063495,0.6286046627465662,-0.10068567037670867
2024-05,Noord-Holland,0.202040498252606,0.390550436357263,-0.303329558780679
2024-05,Overijssel,-1.5341002926529774,-1.3601826772062418,-0.815091071737207
2024-05,Utrecht,-0.5245496782940764,0.5206404424708364,-0.8681661508539533
2024-05,Zeeland,-0.7537330607012721,,0.35191356889113856
2024-05,Zuid-Holland,0.3768678390232103,0.4065025515047779,
2024-06,Drenthe,-2.0874634670519594,,-0.5277183145746395
2024-06,Flevoland,-1.7611106281454494,-1.0073764342379954,-0.4310432473400099
2024-06,Friesland,-2.313487113887531,-1.976436410870517,0.2535805890005594
2024-06,Gelderland,-0.7049272077233696,-0.30835943918586095,0.581273466654543
2024-06,Groningen,-1.2092108954560665,-0.8735716747474958,0.7541307508712682
2024-06,Limburg,-1.1107449823564404,-0.5191988295301625,0.38804338306057146
2024-06,Noord-Brabant,-0.5132194524323627,-0.22151960721090252,0.43679051519306855
2024-06,Noord-Holland,-0.13357992313325498,-0.41926781310877487,0.36246386895145444
2024-06,Overijssel,-2.0069838884410434,-1.4505598171421765,-0.3480505392491334
2024-06,Utrecht,-0.5756880568830073,-0.2500847054564435,
2024-06,Zeeland,-1.0946936092160853,,
2024-06,Zuid-Holland,0.11609040628723585,-0.5894648488188514,0.04380558718350652
2024-07,Drenthe,-2.378863088916706,,-1.639144684169327
2024-07,Flevoland,-1.7322645191331794,-1.5466529311174866,-1.3531944477328672
2024-07,Friesland,-2.34156017466151,-2.8065655486966357,-0.6540569215859052
2024-07,Gelderland,-0.7820896214241825,-0.8377727332894085,-0.2183763951491839
2024-07,Groningen,-1.340454594401095,-1.6039072882252214,-0.2865716061690942
2024-07,Limburg,-1.0261855594589402,-1.4137254218087372,-0.20457685027745412
2024-07,Noord-Brabant,-0.6446641735698057,-0.5444381499111544,-0.34657665425409834
2024-07,Noord-Holland,-0.15997189324204983,-1.0756847078197302,
2024-07,Overijssel,-1.983846443396327,-2.071309086234667,
2024-07,Utrecht,-0.7268464170320246,-1.0103402247667683,-0.2243951657846771
2024-07,Zeeland,-1.1032156420935746,,0.16273875033888047
2024-07,Zuid-Holland,0.07110667100353518,-1.2673189120435226,0.4259903158575899
2024-08,Drenthe,-1.8855917288410355,,-1.8274924145423088
2024-08,Flevoland,-1.4763218597995438,-0.8201004897477545,-1.0684173496216014
2024-08,Friesland,-1.8907762397677967,-1.9820220431855713,-1.006959773113879
2024-08,Gelderland,-0.635076539992567,-0.20820028840656082,-0.48500838307702643
2024-08,Groningen,-1.1572310568559336,-1.0216484437336408,-1.0896107557427577
2024-08,Limburg,-0.9573046481394679,-0.6096439575648293,
2024-08,Noord-Brabant,-0.4626610525596141,0.18197272681710114,
2024-08,Noord-Holland,-0.016172558668052287,-0.4293486093180361,-0.4576767817694507
2024-08,Overijssel,-1.7470356155435764,-1.006068853531072,-1.158369836473822
2024-08,Utrecht,-0.4615217934918167,-0.3870316931800669,-0.5703902550457705
2024-08,Zeeland,-1.0998955367685468,,-0.0402227710042158
2024-08,Zuid-Holland,0.2613464995952824,-0.47076698272868306,-0.24695870806728004
2024-09,Drenthe,-1.8659411886192214,,-0.7261555990939447
2024-09,Flevoland,-1.421811357610523,-0.05561131106703174,-1.0067334711791218
2024-09,Friesland,-1.7939550933734265,-1.0588022469411054,-0.4938757454656465
2024-09,Gelderland,-0.48876445247565575,-0.20404321210488963,
2024-09,Groningen,-0.7573225215899957,-0.3822972274988198,
2024-09,Limburg,-0.7627530887090647,-0.4433936578639091,-0.275903139602615
2024-09,Noord-Brabant,-0.4365020899036405,0.2167027546611773,-0.38131589596612153
2024-09,Noord-Holland,0.15352247924689272,-0.02693527583262651,-0.8285249296598524
2024-09,Overijssel,-1.6712957034749147,-0.5771989816883006,-1.4085914243307611
2024-09,Utrecht,-0.31159660527178107,0.03310843233405607,-0.7086511300888932
2024-09,Zeeland,-1.1329251264242761,,-0.2992195591904961
2024-09,Zuid-Holland,0.31987234957417204,0.08757942068470767,-0.44167347322255246
2024-10,Drenthe,-1.358570805027668,,-1.6443934837563288
2024-10,Flevoland,-0.5660347375046838,-0.7429209489652269,
2024-10,Friesland,-1.1690500700106394,-2.3979492826776116,
2024-10,Gelderland,0.0034552723673970252,-0.8037859233308606,0.1872287153321439
2024-10,Groningen,-0.25156011907695913,-1.0575341656510673,-0.22896345011464977
2024-10,Limburg,-0.42906680909395667,-1.0970649931764314,0.5256225673392774
2024-10,Noord-Brabant,0.019848693158483744,-0.34884390497495366,-0.040906458185727225
2024-10,Noord-Holland,0.7073745199399532,-0.6227848476241967,-0.39811206677377126
2024-10,Overijssel,-1.0705722403191325,-1.2287968783388186,-0.8087651138312059
2024-10,Utrecht,0.20318605090193673,-0.08705231280968748,-0.24449705962070228
2024-10,Zeeland,-0.42447537440549155,,0.2748053261606202
2024-10,Zuid-Holland,0.8573816542822528,-0.5656770591898619,0.19046510374915512
2024-11,Drenthe,-1.2192449711827158,,
2024-11,Flevoland,-0.3920310433229774,0.3085343317738054,-1.3027192116820245
2024-11,Friesland,-1.3266791352498069,-0.8192728914307291,-1.0270389224148448
2024-11,Gelderland,0.20028139645503043,0.24033639486689484,-0.4652641602679783
2024-11,Groningen,-0.26243784765969086,-0.5526243068319504,-0.17401971078171088
2024-11,Limburg,-0.23716376566583838,-0.027774809788739103,-0.7713813526734342
2024-11,Noord-Brabant,0.298831830652516,0.6485559845927427,-0.691429675648454
2024-11,Noord-Holland,0.7644650832532175,0.331353175744666,-0.8975321641845639
2024-11,Overijssel,-0.9253829230018372,-0.5868401817245349,-1.2947001415737573
2024-11,Utrecht,0.369206111837921,0.7853344257524298,-0.8718337611585505
2024-11,Zeeland,-0.3700987565252252,,-0.4982420399901411
2024-11,Zuid-Holland,0.8251010269600427,0.42928056509907825,
2024-12,Drenthe,-1.0934561297245429,,-1.0519421557010258
2024-12,Flevoland,-0.49749259285057346,0.1570934644509978,-0.82326333472246
2024-12,Friesland,-1.1653482060441385,0.021156139626544012,-0.4683721873440007
2024-12,Gelderland,-0.14208345553021526,-0.19946373204497186,0.3592277476725094
2024-12,Groningen,-0.4737940692831041,-0.7761999999275513,0.7324444064346267
2024-12,Limburg,-0.48690385413142073,-0.18397478761044478,0.30605635846029694
2024-12,Noord-Brabant,-0.14283447265256427,0.1120567219801618,0.4066119963744044
2024-12,Noord-Holland,0.5289090405429663,0.3050227999043217,0.13155764805795067
2024-12,Overijssel,-0.927547396529835,-0.7836821086795686,-0.727271994778709
2024-12,Utrecht,0.08719110952081298,0.41077517450878315,
2024-12,Zeeland,-0.6853306782294981,,
2024-12,Zuid-Holland,0.5232398837652484,0.39998089068614173,-0.46290294498309276
NaT,Drenthe,,,-1.4524797809662413
NaT,Drenthe,,,0.2010307406127034
NaT,Drenthe,,,-1.7988682795212674
NaT,Drenthe,,,-0.11164986075847273
NaT,Drenthe,,,-2.103725436788014
NaT,Drenthe,,,-0.40106334962935025
NaT,Drenthe,,,-0.20516121401511533
NaT,Drenthe,,,0.09264386525896581
NaT,Drenthe,,,-1.9179599140452364
NaT,Drenthe,,,-1.8306396263141063
NaT,Drenthe,,,-0.7215501749329281
NaT,Drenthe,,,-2.0120888277032813
NaT,Drenthe,,,-2.5407736364701488
NaT,Drenthe,,,-1.6911526435896838
NaT,Drenthe,,,-1.393315444117972
NaT,Drenthe,,,-1.69577608516359
NaT,Drenthe,,,-0.07161609858636298
NaT,Drenthe,,,-2.0746516133793156
NaT,Drenthe,,,-0.8315820191417403
NaT,Drenthe,,,-1.3370918294761378
NaT,Drenthe,,,-1.5546700856485414
NaT,Drenthe,,,-0.6501052049335189
NaT,Drenthe,,,-0.13799558228183184
NaT,Drenthe,,,-1.4694388564930658
NaT,Drenthe,,,-0.9042898365973278
NaT,Drenthe,,,-1.6650680760784624
NaT,Flevoland,,,-1.3570971938818381
NaT,Flevoland,,,0.1815384680199893
NaT,Flevoland,,,-1.3632527313473783
NaT,Flevoland,,,0.4327048314708016
NaT,Flevoland,,,-1.5227344701661578
NaT,Flevoland,,,-1.178272729364918
NaT,Flevoland,,,-0.5488792281080026
NaT,Flevoland,,,-0.47629492142523366
NaT,Flevoland,,,-1.353858646431174
NaT,Flevoland,,,-1.2522586285949575
NaT,Flevoland,,,-0.19845010278334838
NaT,Flevoland,,,-1.4931802428362486
NaT,Flevoland,,,-1.942830574796269
NaT,Flevoland,,,-1.0890952065711519
NaT,Flevoland,,,-0.7319921765372165
NaT,Flevoland,,,-1.024611948122587
NaT,Flevoland,,,-0.2774980003970952
NaT,Flevoland,,,-1.9208784449440888
NaT,Flevoland,,,-0.5735470712294881
NaT,Flevoland,,,-1.1069289454568256
NaT,Flevoland,,,-1.5154537225016067
NaT,Flevoland,,,-0.7468114014534531
NaT,Flevoland,,,-0.389742773649965
NaT,Flevoland,,,-1.3679308759227824
NaT,Flevoland,,,-0.6923943319140231
NaT,Flevoland,,,-1.1033609638133521
NaT,Friesland,,,-1.2461315909395787
NaT,Friesland,,,-0.3438258589267106
NaT,Friesland,,,-1.424607171280762
NaT,Friesland,,,0.31954863520362703
NaT,Friesland,,,-1.1726439795724515
NaT,Friesland,,,-0.6893254098410304
NaT,Friesland,,,-0.4894566787125067
NaT,Friesland,,,-0.3844206876797405
NaT,Friesland,,,-1.229454384366912
NaT,Friesland,,,-1.178747397293916
NaT,Friesland,,,-0.42373929261660537
NaT,Friesland,,,-1.5488448761884175
NaT,Friesland,,,-2.3002449922075536
NaT,Friesland,,,-1.1221278183503998
NaT,Friesland,,,-1.061127572969471
NaT,Friesland,,,-1.0268703037225484
NaT,Friesland,,,0.41255939389210994
NaT,Friesland,,,-1.6389223634637684
NaT,Friesland,,,-0.7959732489433646
NaT,Friesland,,,-1.4103913665074113
NaT,Friesland,,,-1.6424312955457496
NaT,Friesland,,,-0.7656967723354389
NaT,Friesland,,,-0.8686505641708484
NaT,Friesland,,,-2.394897291263343
NaT,Friesland,,,-1.4330150597399982
NaT,Friesland,,,-1.7720012762890227
NaT,Gelderland,,,-0.36700415477619236
NaT,Gelderland,,,1.3105080868607752
NaT,Gelderland,,,-0.3038392836950395
NaT,Gelderland,,,1.5835804710474495
NaT,Gelderland,,,-0.6807704946249903
NaT,Gelderland,,,-0.3332196568977478
NaT,Gelderland,,,0.5740758288043121
NaT,Gelderland,,,0.4703180643530851
NaT,Gelderland,,,-0.8629003992204213
NaT,Gelderland,,,-1.1265198606547375
NaT,Gelderland,,,0.14378159416975242
NaT,Gelderland,,,-0.7182760768376776
NaT,Gelderland,,,-0.9546393859861058
NaT,Gelderland,,,-0.5641232606878609
NaT,Gelderland,,,0.030594759656256493
NaT,Gelderland,,,-0.6431116848234112
NaT,Gelderland,,,0.36156821141232987
NaT,Gelderland,,,-1.1469777021727834
NaT,Gelderland,,,0.040557097492971574
NaT,Gelderland,,,-0.08825611318127928
NaT,Gelderland,,,-0.7795325371368147
NaT,Gelderland,,,-0.045497532939193445
NaT,Gelderland,,,0.09944106465381657
NaT,Gelderland,,,-0.44488162880066334
NaT,Gelderland,,,-0.4181025658528476
NaT,Gelderland,,,-1.034716447722901
NaT,Groningen,,,0.5097893071364423
NaT,Groningen,,,1.3801870675328929
NaT,Groningen,,,0.1592665900277282
NaT,Groningen,,,1.9405444824247793
NaT,Groningen,,,-0.022021613560203098
NaT,Groningen,,,0.4426487743510095
NaT,Groningen,,,0.7129848954461231
NaT,Groningen,,,0.8998001117855713
NaT,Groningen,,,-0.30791314908294676
NaT,Groningen,,,-0.7687964610842188
NaT,Groningen,,,0.2483024794634902
NaT,Groningen,,,-0.5083290924657504
NaT,Groningen,,,-0.9011130457646848
NaT,Groningen,,,0.4884537526461364
NaT,Groningen,,,0.3817496472312002
NaT,Groningen,,,0.1909335334055522
NaT,Groningen,,,1.503364506080236
NaT,Groningen,,,-0.8787742607004708
NaT,Groningen,,,0.6583901364842899
NaT,Groningen,,,0.35091851469756524
NaT,Groningen,,,0.03434736793994048
NaT,Groningen,,,0.1226173233498129
NaT,Groningen,,,0.34886296189765786
NaT,Groningen,,,-0.5091294397917726
NaT,Groningen,,,-0.235712143050019
NaT,Groningen,,,-0.6531188877453141
NaT,Limburg,,,-0.9205283143086612
NaT,Limburg,,,0.5911159697501484
NaT,Limburg,,,-0.6218583834298571
NaT,Limburg,,,0.7081412746909881
NaT,Limburg,,,-0.8620778271820284
NaT,Limburg,,,-0.5299349768176814
NaT,Limburg,,,0.787360142591623
NaT,Limburg,,,1.20374449827878
NaT,Limburg,,,-0.6497900252140528
NaT,Limburg,,,-0.6380067721206538
NaT,Limburg,,,0.12392306607398562
NaT,Limburg,,,-0.7186375083385655
NaT,Limburg,,,-1.5813503466458114
NaT,Limburg,,,-1.3485546750208564
NaT,Limburg,,,0.18702050753599786
NaT,Limburg,,,-1.3722524346534843
NaT,Limburg,,,-0.6956694430722493
NaT,Limburg,,,-1.4121045845208295
NaT,Limburg,,,0.0015809365619082493
NaT,Limburg,,,-0.0018267719395445707
NaT,Limburg,,,-0.5188548279182762
NaT,Limburg,,,0.008771905906526099
NaT,Limburg,,,-0.11011900045568343
NaT,Limburg,,,-1.176988264257304
NaT,Limburg,,,-0.851009474439348
NaT,Limburg,,,-1.3247539593124096
NaT,Noord-Brabant,,,-0.42778788528976636
NaT,Noord-Brabant,,,0.9463490176334955
NaT,Noord-Brabant,,,-0.28135860655767575
NaT,Noord-Brabant,,,1.3434105884181642
NaT,Noord-Brabant,,,-0.9437544621084728
NaT,Noord-Brabant,,,-0.42726654880418147
NaT,Noord-Brabant,,,0.3187000446400923
NaT,Noord-Brabant,,,0.28197253446773585
NaT,Noord-Brabant,,,-0.905651079040322
NaT,Noord-Brabant,,,-1.391533069278284
NaT,Noord-Brabant,,,0.14169142016702807
NaT,Noord-Brabant,,,-0.6940095384994875
NaT,Noord-Brabant,,,-1.4841324757566867
NaT,Noord-Brabant,,,-0.9258010213448645
NaT,Noord-Brabant,,,0.04503905741976503
NaT,Noord-Brabant,,,-0.9367691142398764
NaT,Noord-Brabant,,,-0.1626567376128098
NaT,Noord-Brabant,,,-1.3614973646623345
NaT,Noord-Brabant,,,0.1886882475580351
NaT,Noord-Brabant,,,-0.15780470893423157
NaT,Noord-Brabant,,,-0.5759965012171043
NaT,Noord-Brabant,,,0.4140361268170856
NaT,Noord-Brabant,,,0.28734513489863733
NaT,Noord-Brabant,,,-0.36805136949259565
NaT,Noord-Brabant,,,-0.04796850649166031
NaT,Noord-Brabant,,,-0.7811426941838464
NaT,Noord-Holland,,,-0.31848224949457016
NaT,Noord-Holland,,,0.6956700410835579
NaT,Noord-Holland,,,-0.33274180361959477
NaT,Noord-Holland,,,1.353238737301635
NaT,Noord-Holland,,,-0.6777103605102941
NaT,Noord-Holland,,,-0.436577548982909
NaT,Noord-Holland,,,0.09785590348276255
NaT,Noord-Holland,,,0.1445417546639682
NaT,Noord-Holland,,,-0.958211385167613
NaT,Noord-Holland,,,-1.3908906161387498
NaT,Noord-Holland,,,0.4375366332472387
NaT,Noord-Holland,,,-0.6215462378297779
NaT,Noord-Holland,,,-1.1812245214023867
NaT,Noord-Holland,,,-0.16069753737346842
NaT,Noord-Holland,,,-0.05906630984926931
NaT,Noord-Holland,,,-0.5544605323074284
NaT,Noord-Holland,,,0.14229287717899786
NaT,Noord-Holland,,,-1.3694947131670012
NaT,Noord-Holland,,,-0.15318566026902417
NaT,Noord-Holland,,,-0.4777106354278644
NaT,Noord-Holland,,,-1.1771218417996885
NaT,Noord-Holland,,,-0.1979038869712107
NaT,Noord-Holland,,,-0.18899558719361587
NaT,Noord-Holland,,,-0.8040824409075835
NaT,Noord-Holland,,,-0.11111540605553484
NaT,Noord-Holland,,,-0.4069214886108956
NaT,Overijssel,,,-1.2479189821671883
NaT,Overijssel,,,0.5624469049431579
NaT,Overijssel,,,-1.0990559999277068
NaT,Overijssel,,,0.9692958254491603
NaT,Overijssel,,,-1.272284106867867
NaT,Overijssel,,,-0.6832832325311623
NaT,Overijssel,,,0.031050759155895568
NaT,Overijssel,,,-0.020627808344630953
NaT,Overijssel,,,-1.2217887754191732
NaT,Overijssel,,,-1.491389320911521
NaT,Overijssel,,,-0.10567407027813477
NaT,Overijssel,,,-1.2955665906322416
NaT,Overijssel,,,-1.9104986011803
NaT,Overijssel,,,-0.785549162013758
NaT,Overijssel,,,-0.8406751546692824
NaT,Overijssel,,,-0.9493676509984128
NaT,Overijssel,,,0.3709028568647264
NaT,Overijssel,,,-1.9669694726420455
NaT,Overijssel,,,-0.07654844931751298
NaT,Overijssel,,,-0.9859800395099122
NaT,Overijssel,,,-1.2381853465817492
NaT,Overijssel,,,-0.5380509231008981
NaT,Overijssel,,,-0.4436709940055689
NaT,Overijssel,,,-1.3791630421823848
NaT,Overijssel,,,-0.875813145275521
NaT,Overijssel,,,-1.566630695690397
NaT,Utrecht,,,-0.21448404275150978
NaT,Utrecht,,,-0.7826203593022026
NaT,Utrecht,,,0.5405867211734526
NaT,Utrecht,,,-0.6210440664088521
NaT,Utrecht,,,1.0471732455715341
NaT,Utrecht,,,-0.9718985684151565
NaT,Utrecht,,,-0.8730756635235261
NaT,Utrecht,,,0.27631589218930247
NaT,Utrecht,,,0.13001105171234822
NaT,Utrecht,,,-0.9531869847929116
NaT,Utrecht,,,-1.0510727723600546
NaT,Utrecht,,,0.26882909898716695
NaT,Utrecht,,,-0.8723971123387733
NaT,Utrecht,,,-1.402921479017847
NaT,Utrecht,,,-0.6881591690398056
NaT,Utrecht,,,-0.2293098900893085
NaT,Utrecht,,,-0.779227856588153
NaT,Utrecht,,,-0.0371512484698248
NaT,Utrecht,,,-1.2528344758259942
NaT,Utrecht,,,-0.07134239129909377
NaT,Utrecht,,,-0.4730247979432951
NaT,Utrecht,,,-0.6869375624816288
NaT,Utrecht,,,0.13016075415404002
NaT,Utrecht,,,0.18057847829084855
NaT,Utrecht,,,-0.8448724641450498
NaT,Utrecht,,,-0.1089549225699043
NaT,Utrecht,,,-0.685743870795874
NaT,Zeeland,,,0.4738804228250103
NaT,Zeeland,,,-0.49042590863675084
NaT,Zeeland,,,1.1118588913210674
NaT,Zeeland,,,0.01073179767892525
NaT,Zeeland,,,1.5609266635015415
NaT,Zeeland,,,-0.3817429083144195
NaT,Zeeland,,,0.40724022999452
NaT,Zeeland,,,1.722679673700594
NaT,Zeeland,,,0.6227106264251826
NaT,Zeeland,,,-0.49835533976607427
NaT,Zeeland,,,-0.5299919817691011
NaT,Zeeland,,,0.22895696046198705
NaT,Zeeland,,,-0.09447574817511287
NaT,Zeeland,,,-0.8493061836852834
NaT,Zeeland,,,-0.3415853696240663
NaT,Zeeland,,,-0.137367117071185
NaT,Zeeland,,,-0.8415238547768089
NaT,Zeeland,,,0.4757876830537787
NaT,Zeeland,,,-1.2909307127785141
NaT,Zeeland,,,0.13468534100180082
NaT,Zeeland,,,-0.19198447522065362
NaT,Zeeland,,,-0.8372617254656799
NaT,Zeeland,,,-0.3903217717180728
NaT,Zeeland,,,-0.42550158055236237
NaT,Zeeland,,,-0.8455599059705499
NaT,Zeeland,,,-0.19809086287983432
NaT,Zeeland,,,-0.27831286288148865
NaT,Zuid-Holland,,,0.28831238073201054
NaT,Zuid-Holland,,,-0.20160308471532537
NaT,Zuid-Holland,,,0.8495083327495377
NaT,Zuid-Holland,,,-0.09911099564019649
NaT,Zuid-Holland,,,1.5702143015883434
NaT,Zuid-Holland,,,-0.5575832591083693
